subject,epoch,SaO2_min,SaO2_max,SaO2_avg,SaO2_SD,SaO2_kurtosis,PR_min,PR_max,PR_avg,PR_SD,PR_kurtosis,position_min,position_max,position_avg,position_SD,position_kurtosis,light_min,light_max,light_avg,light_SD,light_kurtosis,ox_stat_min,ox_stat_max,ox_stat_avg,ox_stat_SD,ox_stat_kurtosis,airflow_min,airflow_max,airflow_avg,airflow_SD,airflow_kurtosis,ThorRes_min,ThorRes_max,ThorRes_avg,ThorRes_SD,ThorRes_kurtosis,AbdoRes_min,AbdoRes_max,AbdoRes_avg,AbdoRes_SD,AbdoRes_kurtosis,EOG(L)_min,EOG(L)_max,EOG(L)_avg,EOG(L)_SD,EOG(L)_kurtosis,EOG(R)_min,EOG(R)_max,EOG(R)_avg,EOG(R)_SD,EOG(R)_kurtosis,EEG(sec)_min,EEG(sec)_max,EEG(sec)_avg,EEG(sec)_SD,EEG(sec)_kurtosis,EEG_min,EEG_max,EEG_avg,EEG_SD,EEG_kurtosis,ECG_min,ECG_max,ECG_avg,ECG_SD,ECG_kurtosis,EMG_min,EMG_max,EMG_avg,EMG_SD,EMG_kurtosis,stage
shhs2-200077,423,0.97965282634959,0.9691215837639297,0.9734703862768632,0.009607484050884766,0.02818270165207772,0.5177601684583841,0.3460416380271578,0.5417235766604152,0.03435727587391365,0.09964721424017997,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453781512605042,0.4634146341463415,0.4321100917431192,0.4272841826530358,0.008826517814078054,0.5000000000000001,0.48,0.5821936357481381,0.4136377005804116,0.002204890517410012,0.6333333333333333,0.5666666666666667,0.4836692147324531,0.2833734276287065,0.032977562005768325,0.5999999999999999,0.6574074074074073,0.6783073367995378,0.14044287444779174,0.1257053755256168,0.5229357798165136,0.7663551401869159,0.4776134659942756,0.16591737076693555,0.1647679217677529,0.6126126126126127,0.3669724770642202,0.7407574212834193,0.07224595567996803,0.05569090151620737,0.5233644859813085,0.2844036697247706,0.6729607160378599,0.07443679962155175,0.0781330576165223,0.0,0.0,0.9672401726131884,0.022986519606524508,0.8817990215782175,0.0,1.0,0.2038350109017054,0.9620615053267659,0.0018300259082361656,2
shhs2-200078,180,0.9587499213984784,0.9694261234050422,0.9717767266161608,0.017145428656566958,0.08066006448124316,0.25754574608564423,0.28543280025661,0.2731195163883856,0.019161349615613082,0.11454677562321068,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418604651162791,0.6274509803921569,0.7631864815932408,0.26157751920405564,0.14152682419968152,0.0,1.0,0.2461111469695992,0.4412514496008314,0.09498867054919988,0.0,0.9999999999999998,0.5169201659267885,0.5055987319023771,0.16080167261437622,0.21186440677966098,1.0,0.6205591441259588,0.1548267257593352,0.1991620443018232,0.0,1.0,0.4012229402729881,0.2458750560588698,0.15483467164063044,0.0,1.0,0.5624717748005419,0.2884269208273734,0.22387758800185725,0.0,1.0,0.4621977598672513,0.17409617908046793,0.33558349143865784,0.6233766233766234,0.1192660550458716,0.9825815808556928,0.026924374442944116,0.6600710550737939,0.0,1.0,0.17256495960495155,0.9954979431843884,0.00012290795638264518,0
shhs2-200078,206,0.9275608375778156,0.949701041730876,0.9459497688969876,0.0241143246915613,0.03923416352798218,0.2635823429541596,0.26588156226611065,0.2609373700301441,0.006228169889548821,0.09048772748408697,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612403100775194,0.0980392156862745,0.8513578756789377,0.031988752016008974,0.13414621047527195,0.9482758620689656,0.2212389380530973,0.3983089137029627,0.03480478221586935,0.3108478664051054,0.6936936936936937,0.4166666666666666,0.6248453533221745,0.1514656441875727,0.237888994018332,0.17796610169491522,0.6239316239316238,0.6211647153815099,0.06668829517094832,0.5712084244055979,0.0,0.5299145299145299,0.4295360361665748,0.09993425221031264,0.6777469622344109,0.6936936936936937,0.21428571428571436,0.5589906668673791,0.04286189608648749,0.13038404526027536,0.7685185185185185,0.2272727272727273,0.4551306744103353,0.03759535203527703,0.12248678214963675,0.5194805194805194,0.10091743119266053,0.9824220449601162,0.026105402030881047,0.8626853392587175,0.0,0.5566037735849058,0.2096903326222909,0.059654077484421635,0.14493118390567153,5
shhs2-200077,1287,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.08943089430894309,0.4504587155963302,0.017803831762575842,0.6570421206972635,0.9758064516129034,0.024,0.5803656059580229,0.0027934303416396263,0.16446209448673094,0.9833333333333334,0.016666666666666663,0.4718554551772064,0.001624688495580711,0.17890624720543,0.0,1.0,0.7658001155401503,0.9968278426811726,0.00028556372260926666,0.0,1.0,0.3296987869701513,0.9969422698080176,0.0006802636270013263,0.0,1.0,0.5703128866540628,0.998453770757338,0.00032937682282813824,0.0,1.0,0.6316904189252253,0.9933304668202052,0.0001902203870660785,0.0,0.0,0.4043310490405595,0.9956462540580828,0.00018667055301971322,0.0,1.0,0.8959529285266269,0.9660472613724824,0.007393333189895866,0
shhs2-200077,208,0.97965282634959,0.9691215837639297,0.9721321964295424,0.0103890277649191,0.002677994274630321,0.5549983375817356,0.32551283813713355,0.5531032164466931,0.014537138622545744,0.08963841451338643,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5798319327731092,0.4065040650406505,0.5489296636085627,0.3724842171395525,0.0036908957807198217,0.7822580645161291,0.232,0.5911983750846309,0.1928369810667616,0.002144191622184377,0.7833333333333333,0.3666666666666667,0.5079916608756081,0.17519454198150328,0.030112412691071132,0.19090909090909086,0.5833333333333333,0.6389659156556903,0.1054608446884324,0.3258129557502273,0.2660550458715596,0.4485981308411216,0.4488891917677525,0.0986239192442072,0.3398996607986932,0.6396396396396398,0.24770642201834864,0.7386886673859463,0.07130972400388813,0.055805014316101464,0.7009345794392523,0.33944954128440363,0.6828265785978389,0.06776770212603636,0.06093137013017522,0.41538461538461546,0.0,0.9482235288393523,0.02137479733110009,0.4820481425830634,0.8952380952380952,0.11,0.23968220781936014,0.02850176276841682,0.05090387642307116,2
shhs2-200077,499,0.9694792395243848,1.0,0.9777860485344732,0.0343606296234764,0.025327766609590668,0.5638645683253906,0.3861216759076814,0.5963005555358973,0.052008648220149535,0.06994803080196878,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06666666666666668,0.4988876515698589,0.4662625197680542,0.8739495798319328,0.14634146341463414,0.5137614678899083,0.08458576484753988,0.06482588633894654,0.0,1.0,0.3517264725795531,0.599011784897469,0.0576955501990663,0.0,0.9333333333333332,0.4337337436712003,0.4731857176258178,0.08578569256796335,0.0,1.0,0.6723281340265742,0.11940319355761154,0.6508321828862854,0.6697247706422017,0.3364485981308412,0.4695890691018127,0.12065565606383935,0.08289843853790457,0.936936936936937,0.11009174311926606,0.7448800815623546,0.013523348927912106,0.047378473928595066,0.28037383177570085,0.3853211009174312,0.6803257110720226,0.0642718773403824,0.2430251320374266,0.0,0.0,0.979141949271484,0.05832019576786704,0.6720553485622885,0.37142857142857133,0.67,0.2383381619425943,0.04363160735217148,0.1464483839568118,0
shhs2-200077,1469,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9243697478991596,0.08130081300813008,0.4568807339449541,0.00879483124795877,0.8148107119993987,0.9758064516129034,0.024,0.5813134732566011,0.005361319313264107,0.1618142696341045,0.975,0.024999999999999998,0.4736424104040505,0.00599167134242953,0.19214442671216625,0.0,1.0,0.7330733679953785,0.9973744877551954,0.00017777584384096046,0.0,1.0,0.334843941665531,0.997715333587522,0.0006112591713152148,0.0,1.0,0.5724806239916062,0.9988561748095108,0.00030232591883141285,0.0,1.0,0.5361907838843618,0.9862406730336726,0.0005578666759913087,0.0,0.0,0.352064284564743,0.9938432861747574,0.0005783579530532075,0.0,1.0,0.9197216331650784,0.9624851949424952,0.008011602036712868,0
shhs2-200077,71,0.9898264131747948,0.9790823631949199,0.9835068101317701,0.009607484050884766,0.02818270165207772,0.6365676604233625,0.3704806855152821,0.6281182548388236,0.014635664814253388,0.07608519603023332,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7723577235772359,0.4388379204892966,0.7546794725050168,0.003665228267565775,0.653225806451613,0.392,0.5800270819228165,0.18484450273368264,0.03548040749415853,0.2,1.0,0.4924054402859129,0.526016919943994,0.013834657918697585,0.8363636363636363,0.4814814814814814,0.6333911034084344,0.060520485012904864,0.2686972249374985,0.8256880733944953,0.5794392523364486,0.4490084503202944,0.07668228910007888,0.3676873548145984,0.8738738738738739,0.06422018348623854,0.7318291149890623,0.008599298325618766,0.05250396529865836,0.8598130841121495,0.22018348623853207,0.6730205454045063,0.01104193549349191,0.07843656992666465,0.0,0.0,0.9685426311908888,0.04403612198304716,0.7454898138845883,0.10476190476190483,1.0,0.2471730235058689,0.21064688446950736,0.07652069450346385,0
shhs2-200078,987,0.6388102873671635,0.7682302903285458,0.6950022673472872,0.07500186321782104,0.05678325048761192,0.8088410991636801,1.0,0.856413258086262,0.1350422636519079,0.08666922053350196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.6403124237432849,0.1836991540647112,0.0,1.0,0.7744115872057935,0.7868506697946345,0.06812550197141992,0.0,1.0,0.4066997999096367,0.947220305976042,0.005069769040880731,0.0,0.9999999999999998,0.6164762389927954,0.9737530141166368,0.00703041563162099,0.0,1.0,0.2347597900686315,0.9911293717295824,0.0005859394664860727,0.0,1.0,0.2959689338395109,0.998890686566178,5.8754007910596935e-05,0.0,1.0,0.8687716393195847,0.9837774922556162,0.0009288185180088836,0.0,1.0,0.4839842361028802,0.9953271167302778,0.000211701224000882,0.0,1.0,0.4513415518491661,0.9915868748098,0.0005762531637712592,0.0,1.0,0.9590226805739848,0.9587009095911464,0.005846629096455936,0
shhs2-200078,383,0.9275608375778156,0.9901374591629168,0.9488453169917918,0.05304520815002434,0.04876098277121104,0.2635823429541596,0.2961859811513846,0.2799780974479853,0.02325727593793072,0.07134397186054793,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4883720930232559,0.696078431372549,0.8535908267954133,0.28045190222752914,0.13668298632522624,0.3879310344827587,0.4778761061946902,0.3917252952946492,0.1391904244492511,0.20454390187179008,0.22522522522522515,0.8611111111111109,0.5989374863547049,0.3120940453726199,0.2189549193251808,0.7372881355932204,0.21367521367521367,0.6096840936616874,0.033256678987543725,0.12213825733788387,0.8235294117647058,0.13675213675213674,0.4162923464804242,0.026475778228010515,0.07764880995825849,0.15315315315315314,0.7321428571428571,0.5499209694415172,0.056797002284378326,0.4962019659078682,0.5092592592592593,0.5181818181818182,0.4555751451937892,0.035860542264162354,0.3336509107021384,0.4415584415584415,0.10091743119266053,0.9813633067440176,0.033159776085979316,0.9163151924787156,0.0,1.0,0.1204181153456394,0.997967544142371,0.00011107054982414932,0
shhs2-200078,990,0.0,0.5049004499784256,0.1864253501907485,0.5033788235297727,0.011447772619536016,0.0,0.6509951274649071,0.2368925320564669,0.6407161213881607,0.04697027180912002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.521749194749951,0.37059435567283583,0.0,1.0,0.7877489438744718,0.7688092389546572,0.0739072173394913,0.0,1.0,0.409668882721229,0.9534787585212936,0.004651307788927417,0.0,0.9999999999999998,0.6789171093806856,0.9837008803652212,0.00436891828476832,0.0,1.0,0.2890088817117482,0.990791023381064,0.0005043866131599073,0.0,1.0,0.3104587475005072,0.9985515000701534,6.045150687234574e-05,0.0,1.0,0.8640674394099053,0.9795507999697592,0.0012039803757610825,0.0,1.0,0.4988814151949745,0.9938437479320288,0.0003068199234325941,0.0,1.0,0.4530094271211022,0.9907286444205152,0.0006596228486594746,0.0,1.0,0.9577125708942898,0.958578946134752,0.005837808581827364,0
shhs2-200078,926,0.8038106017732505,0.8895395426246686,0.8410443942438504,0.05982769279380699,0.03782258811425927,0.701188455008489,0.9266675831309474,0.7639846927085219,0.16074908645477354,0.1072132706177666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.6904105059069325,0.17714468845994127,0.0,1.0,0.7588412794206396,0.8628701892685863,0.038906053531107626,0.0,1.0,0.4306460982379139,0.9411330976293588,0.005839083174281654,0.0,0.9999999999999998,0.641001382723237,0.9736595666963422,0.005539604333007875,0.0,1.0,0.19474162293096495,0.990367043886686,0.0007204582253870287,0.0,1.0,0.3045469035268207,0.9988652242745512,5.8347233660459303e-05,0.0,1.0,0.8085578804756888,0.9774562505201154,0.0013074017453958695,0.0,1.0,0.4869992295839754,0.9930566085012836,0.0003485231700451341,0.0,1.0,0.51389412617839,0.9943993289768336,0.000402018751678293,0.0,1.0,0.9810817922748316,0.955431410496451,0.006248940050236722,0
shhs2-200077,21,0.9694792395243848,1.0,0.9838748123397832,0.03521281237025231,0.02523482847567346,0.5727307990690458,0.4457529517787044,0.6517267612611016,0.0988728110245547,0.0622297802595371,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1871559633027524,0.6783367480167621,0.04111751349067876,0.0,1.0,0.4181448882870683,0.5761318265723725,0.06493135622757372,0.0,1.0,0.1890201528839472,0.6813839133161822,0.027361574143756253,0.0,1.0,0.6779896013864818,0.22259787326777467,0.19662502324851566,0.34862385321100897,0.9345794392523364,0.4659942755894779,0.16589363051338574,0.20303180321328773,0.5945945945945946,0.7247706422018347,0.7294931058033991,0.05198168536268165,0.13270892589747016,0.588785046728972,1.0,0.6772205669430783,0.07923422377175537,0.14587775857663604,0.0,0.0,0.9662558432857886,0.044696620741166836,0.7726063246214683,0.0,1.0,0.2340073474507929,0.3780944977410959,0.10952985826799516,0
shhs2-200077,925,0.9694792395243848,0.9691215837639297,0.970124911658561,0.01752685899787847,0.032193120448447216,0.508893937714729,0.3010737906490094,0.5106418739605816,0.01323610697837135,0.1232755473600062,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06666666666666668,0.4988876515698589,0.4662625197680543,0.32773109243697485,0.5528455284552846,0.5155963302752292,0.5152444766495842,0.006350568300134023,0.2983870967741935,1.0,0.5934326337169938,0.41783992958330063,0.04283671901879814,0.7250000000000001,0.44166666666666665,0.4739402362751912,0.15562495570161708,0.06941413201182052,0.3727272727272727,0.8703703703703702,0.6519930675909879,0.16473011274845994,0.2959665089332428,0.39449541284403655,0.8878504672897197,0.4529610194902549,0.1653311045071747,0.3117203593868473,0.5405405405405407,0.35779816513761464,0.7340859374226691,0.041593241319773634,0.15739878912338054,0.3551401869158878,0.21100917431192664,0.6737743954242501,0.04242952685275677,0.22045360281611093,0.0,0.0,0.9653164263231372,0.028834244268653855,0.8334017709878121,0.438095238095238,0.37,0.2413727188554702,0.07824823002018888,0.04594897512055618,2
shhs2-200077,1038,0.97965282634959,0.9691215837639297,0.9707940065822216,0.010389027764919102,0.0026779942746349705,0.5461321068380804,0.3157372191418839,0.5352694526025262,0.0079433874514864,0.10419498275474083,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5798319327731092,0.5691056910569106,0.4593272171253822,0.4393982931798723,0.008200194657542528,0.4919354838709678,0.5840000000000001,0.5740013540961407,0.4481598206230299,0.005554199320613046,0.9083333333333332,0.17500000000000002,0.4817829842152289,0.10583264800677362,0.022455136935270136,0.7636363636363636,0.11111111111111112,0.6472270363951472,0.031406943466726074,0.1119945505519587,0.8348623853211008,0.056074766355140186,0.4559935941120349,0.021558091463618152,0.11637566833637855,0.7837837837837838,0.22018348623853207,0.7376889346412345,0.03948335877031112,0.06584651391996127,0.8224299065420559,0.1559633027522936,0.6771667205130966,0.03259274605640928,0.06589778740867244,0.0,0.0,0.9561543039144867,0.01821811494000805,0.7417191255102019,0.0,1.0,0.24808697470206975,0.12784253366024995,0.17335353316868324,5
shhs2-200077,613,0.97965282634959,0.9691215837639297,0.9677830794257496,0.007126814250759466,0.17214481946625407,0.5266263992020391,0.3157372191418839,0.5275697958317114,0.01652675842057252,0.06997178969648833,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15966386554621848,0.6341463414634146,0.6538226299694189,0.6615059006714548,0.007768617963942286,0.4112903225806453,0.5439999999999999,0.6231550440081245,0.4732814874634884,0.0018960079482203407,0.7,0.5333333333333333,0.4969721036434032,0.2547132148232177,0.030392394423681083,0.2909090909090909,1.0,0.6342576545349509,0.18507174775339366,0.2450602084355265,0.21100917431192645,1.0,0.4472195720321657,0.20610415863616569,0.23330613974402475,0.6306306306306307,0.2935779816513761,0.7358280459679095,0.06199642640630304,0.074856211323972,0.7009345794392523,0.3119266055045871,0.673367555731055,0.05559286200812928,0.0742460284810321,0.0,0.0,0.9613042550722904,0.0284538988726529,0.8382344725684397,0.7333333333333332,0.3400000000000001,0.2427645530300767,0.033791157677393366,0.06717685147087454,2
shhs2-200077,1310,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.08943089430894309,0.4483180428134556,0.014959011989997715,0.6935604597465234,0.9758064516129034,0.024,0.5811780636425186,0.003498816978692565,0.19218169629269927,0.9833333333333334,0.016666666666666663,0.4718554551772064,0.003341988879517269,0.18948727264112405,0.0,1.0,0.752310803004044,0.9978175271607996,0.0001858914197686856,0.0,1.0,0.3342987597110536,0.9975617773943868,0.0005962508549706286,0.0,1.0,0.5785483088679264,0.9989763180306276,0.0002789279634948585,0.0,1.0,0.6252707278840747,0.9926103747556552,0.0002263806779987873,0.0,0.0,0.3953785176674013,0.9948351224999028,0.00028394171082211933,0.0,1.0,0.9150622741256236,0.9627773887158344,0.00790207208916528,0
shhs2-200077,1356,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.08943089430894309,0.4553516819571865,0.014880544171434163,0.7745495645030697,0.9758064516129034,0.024,0.5811103588354772,0.003204002415003732,0.19090130307390807,0.9833333333333334,0.008333333333333331,0.4714583540156855,0.002093177845967117,0.18874777768361836,0.0,1.0,0.7344309647602544,0.9978407930181182,0.00013698850197937928,0.0,1.0,0.3512505111080823,0.9964883644705756,0.0006087883382032423,0.0,1.0,0.5894909281677175,0.9993263308131108,0.00023208447309151783,0.0,1.0,0.5920474805853705,0.9919171476017667,0.00027742732043291307,0.0,0.0,0.37845404155142265,0.9937099478249666,0.0004510975430069564,0.0,1.0,0.916131537289806,0.9633407511127468,0.0079153066695593,0
shhs2-200077,45,0.9593056526991796,0.9790823631949199,0.9664448895784286,0.0195175846414513,0.08448556937566834,0.6188351989360522,0.3655928760176572,0.611133717844379,0.015186414045120103,0.09262499687227103,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672268907563025,0.7235772357723578,0.2996941896024465,0.6946755519525704,0.006190118667394814,0.8225806451612904,0.22399999999999998,0.5847664184157074,0.110059699358078,0.036614409314482683,0.07499999999999996,0.7583333333333333,0.4655018365928721,0.5752691201091121,0.01344517306839852,0.8909090909090909,0.3240740740740741,0.6428365106874638,0.03458858560007235,0.24952280302255744,0.6880733944954127,0.4485981308411216,0.450916587160965,0.05756557853126339,0.2122588696674444,0.9819819819819819,0.045871559633027525,0.7348134657071872,0.005477883809443696,0.04306878137282513,0.9626168224299064,0.07339449541284404,0.6735709755776524,0.0072416199182193455,0.045559317286883665,0.0,0.0,0.9771545771313724,0.05345833506106598,0.7204766563484784,0.0,1.0,0.2412532481108688,0.30738273011132256,0.06560793717185005,0
shhs2-200078,1025,0.6287492925863046,0.6972199963015471,0.6592239431873496,0.05541515007861286,0.03215354561526428,0.7675910205621582,0.936443202126197,0.8465816046119874,0.14825382607146315,0.04769494750391652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7833333333333333,0.8034647195462634,0.10573604567367996,0.0,1.0,0.7960168980084489,0.6729227895088585,0.09967799352274036,0.0,1.0,0.4272897437552444,0.9811216466949454,0.0017128148955536935,0.0,0.9999999999999998,0.6624699803507751,0.9881086749086626,0.002967463315333263,0.0,1.0,0.35274525635849824,0.9979231542564658,0.0001755794796813176,0.0,1.0,0.31222650476714875,0.9999934199959464,1.618112800813587e-05,0.0,1.0,0.933143910883637,0.9882701163981756,0.0007766831292524563,0.0,1.0,0.4851991229109873,0.9955959695161536,0.00018266093845817344,0.0,1.0,0.4004496011602609,0.9945821719117688,0.0004600621695905193,0.0,1.0,0.9070326015754908,0.9641807648988491,0.005015878002143879,0
shhs2-200077,1493,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.08130081300813008,0.446788990825688,0.015004613767133482,0.7523031536702909,0.967741935483871,0.024,0.5806364251861882,0.004525981644011704,0.1841835125951308,0.975,0.016666666666666663,0.4716569045964461,0.0058753080544133455,0.1756468376447377,0.0,1.0,0.7577700751010978,0.997083612523261,0.00024978914880792463,0.0,1.0,0.3347417200490664,0.9978757379898796,0.0005847788115429381,0.0,1.0,0.5799192295129025,0.9989955054889649,0.00027307943460886525,0.0,1.0,0.522220626772445,0.9834734489729712,0.0006587983235357488,0.0,0.0,0.37742105716221214,0.9948630197004876,0.00037778148747022455,0.0,1.0,0.9349899943251396,0.9613737782366824,0.008400983342130922,0
shhs2-200078,283,0.9587499213984784,0.9398385008937926,0.951474607790522,2.9785764254481983e-16,2.7755575615628914e-17,0.25754574608564423,0.256105943270861,0.2533602709547768,0.0059904384761773405,0.03825282596717229,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449612403100776,0.3235294117647059,0.8613156306578152,0.10459388001663822,0.12000851974270367,0.8362068965517242,0.1150442477876106,0.4031498095914284,0.04952828887963278,0.08753873126423434,0.7837837837837838,0.3333333333333333,0.6403464085583289,0.1259783966887193,0.15354900584308398,0.7542372881355932,0.22222222222222215,0.6130399677028663,0.061692080966824374,0.042492228393662825,0.6974789915966386,0.2051282051282051,0.4150172428782565,0.06373117632851034,0.05553318907958772,0.6936936936936937,0.375,0.5601761252446182,0.09146496164692927,0.07961091541134294,0.7314814814814814,0.2909090909090909,0.4581901149697759,0.08860862356898304,0.07088178520972546,0.5844155844155845,0.08256880733944952,0.9843944887599712,0.02073172927475822,0.96914075680483,0.0,1.0,0.16932887672091865,0.9993927040186608,1.2419646164031626e-05,2
shhs2-200078,607,0.9587499213984784,0.9694261234050422,0.9611264347732028,0.01870957548550426,0.030362963811513405,0.25251524869521474,0.26588156226611065,0.2524784533899711,0.014595386500592855,0.08680167242546005,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046511627906976,0.6372549019607843,0.8367531683765841,0.3155026731895166,0.07723165130574425,0.4137931034482759,0.8495575221238937,0.3921771122442394,0.3117147774782921,0.10375673978147544,0.5135135135135135,0.8333333333333333,0.6000291099628848,0.32272567853742545,0.16426372727801192,0.6694915254237288,0.23076923076923075,0.6183134840532902,0.053669238598093125,0.07342623965105971,0.6638655462184874,0.264957264957265,0.4162633668531022,0.07808775132538884,0.06190182566245335,0.4504504504504505,0.8303571428571429,0.553138642179738,0.08252473113329964,0.1971993700374413,0.0,1.0,0.4652423847339101,0.1803217534422088,0.3224326640827844,0.6233766233766234,0.05504587155963303,0.9747498187092096,0.023213498730459758,0.7702855827193771,0.0,1.0,0.19933262788965966,0.2719533909143046,0.05770354658840815,0
shhs2-200077,129,0.9694792395243848,0.9691215837639297,0.965441247192938,0.00829828461910198,0.16852209421565445,0.5993294913000111,0.341153828529533,0.5796557092813416,0.008426331187287509,0.09468218694919237,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.03333333333333333,0.35901098714230023,0.9999999999999994,0.0,0.8699186991869919,0.3617737003058104,0.8729709077944506,0.0038951523654518,0.8387096774193549,0.256,0.6291807718348001,0.13226633390503495,0.020938676547418603,0.07499999999999996,0.9083333333333332,0.4878387769284226,0.6595812687930233,0.007467949400369017,0.8090909090909091,0.648148148148148,0.6403523974581167,0.05051871003245919,0.3592868703604876,0.7431192660550456,0.6728971962616823,0.4539150879105902,0.07006814390786675,0.3409751544086915,0.9009009009009008,0.09174311926605504,0.7356152315717579,0.013282026932817027,0.05185364679368172,0.9158878504672896,0.13761467889908258,0.6710940397984947,0.01031594833521527,0.060927656450076265,0.0,0.0,0.975537732000434,0.054136010498617236,0.7197348279232435,0.0,1.0,0.2331770257758131,0.1913630780816856,0.15512869786789915,0
shhs2-200078,152,0.9688109161793376,0.9595635825679592,0.971111083375976,0.003681476424706298,0.9999999999997512,0.25754574608564423,0.256105943270861,0.2562996628374624,0.003015480253102795,0.466262519768042,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511627906976745,0.5784313725490196,0.8228726614363306,0.2593178684459937,0.08218133042097782,0.6293103448275863,0.3982300884955752,0.3741044342606339,0.2331955552310389,0.03458125585886873,0.6756756756756757,0.4537037037037036,0.6011935084782767,0.22063868257129127,0.12238200442849732,0.7118644067796611,0.1452991452991453,0.6166733952361727,0.051046490032272664,0.0537499902559751,0.7815126050420168,0.17094017094017094,0.4229866403918045,0.0454633967795542,0.048568971136916265,0.6126126126126127,0.2946428571428571,0.5738371217823272,0.07266909580328362,0.07595785592930271,0.6018518518518519,0.3090909090909091,0.4646645727154201,0.08328130184151293,0.09957544313063477,0.6363636363636362,0.05504587155963303,0.9805366207396664,0.02582875751605332,0.7199843566552565,0.0,1.0,0.1100380155757484,0.9968296143519004,0.00013026737400489982,2
